date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:44:26	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:23%20GMT	https://lsetf.ng/node/146	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/146	(from https://lsetf.ng/content/work-life-balance-reality-or-myth)
09:44:27	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025884	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightboxaab8.js	(from https://lsetf.ng/content/work-life-balance-reality-or-myth)
09:44:27	16673174/16673174	---M--	200	added ('OK')	application/pdf	date:Wed,%2005%20May%202021%2014:14:03%20GMT	https://lsetf.ng/sites/default/files/Setting%20up%20a%20Cakes%20%26%20Dessert%20Business.pdf	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/Setting%20up%20a%20Cakes%20&%20Dessert%20Business.pdf	(from https://lsetf.ng/content/setting-cakes-and-desserts-business)
09:44:27	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:24%20GMT	https://lsetf.ng/node/145	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/145	(from https://lsetf.ng/content/how-get-best-your-employees)
09:44:27	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025885	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightboxb0cf.js	(from https://lsetf.ng/content/how-get-best-your-employees)
09:44:28	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:25%20GMT	https://lsetf.ng/node/144	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/144	(from https://lsetf.ng/content/how-content-marketing-improves-your-brand)
09:44:28	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:25%20GMT	https://lsetf.ng/node/143	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/143	(from https://lsetf.ng/content/why-you-need-train-your-employees-importance-skill-development-training)
09:44:29	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:26%20GMT	https://lsetf.ng/node/142	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/142	(from https://lsetf.ng/content/common-business-challenges-faced-entrepreneurs)
09:44:29	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025886	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightbox25ec.js	(from https://lsetf.ng/content/common-business-challenges-faced-entrepreneurs)
09:44:29	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:26%20GMT	https://lsetf.ng/node/141	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/141	(from https://lsetf.ng/content/doing-business-nigeria-detailed-guide-nigerians-and-expatriates)
09:44:30	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:27%20GMT	https://lsetf.ng/node/140	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/140	(from https://lsetf.ng/content/business-developing-and-emerging-economies)
09:44:31	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025887	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightbox6343.js	(from https://lsetf.ng/content/business-developing-and-emerging-economies)
09:44:31	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:28%20GMT	https://lsetf.ng/node/139	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/139	(from https://lsetf.ng/content/building-sustainable-family-business)
09:44:32	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:29%20GMT	https://lsetf.ng/node/138	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/138	(from https://lsetf.ng/content/do-you-own-okada-your-business)
09:44:32	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025888	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightboxb2af.js	(from https://lsetf.ng/content/do-you-own-okada-your-business)
09:44:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:30%20GMT	https://lsetf.ng/node/137	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/137	(from https://lsetf.ng/content/identifying-customers-needs)
09:44:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:30%20GMT	https://lsetf.ng/node/136	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/136	(from https://lsetf.ng/content/9-tips-managing-your-small-business-finances)
09:44:34	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025889	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightbox333f.js	(from https://lsetf.ng/content/9-tips-managing-your-small-business-finances)
09:44:34	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:31%20GMT	https://lsetf.ng/node/135	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/135	(from https://lsetf.ng/content/procurement-lagos-state-government)
09:44:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:32%20GMT	https://lsetf.ng/node/125	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/125	(from https://lsetf.ng/content/content-marketing-do-or-not-do)
09:44:35	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025890	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightbox99a1.js	(from https://lsetf.ng/content/content-marketing-do-or-not-do)
09:44:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:32%20GMT	https://lsetf.ng/node/124	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/124	(from https://lsetf.ng/content/understanding-contracts-legal-perspective)
09:44:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:33%20GMT	https://lsetf.ng/node/123	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/123	(from https://lsetf.ng/content/7-traits-outstanding-brand)
09:44:36	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025891	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightboxed16.js	(from https://lsetf.ng/content/7-traits-outstanding-brand)
09:44:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:34%20GMT	https://lsetf.ng/node/122	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/122	(from https://lsetf.ng/content/competitive-advantage)
09:44:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:34%20GMT	https://lsetf.ng/node/121	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/121	(from https://lsetf.ng/content/quality-control-101)
09:44:38	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025892	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightboxcc0f.js	(from https://lsetf.ng/content/quality-control-101)
09:44:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:35%20GMT	https://lsetf.ng/node/120	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/120	(from https://lsetf.ng/content/ecommerce-selling-your-products-and-services-online)
09:44:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:35%20GMT	https://lsetf.ng/node/119	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/119	(from https://lsetf.ng/content/capital)
09:44:39	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025893	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightbox894f.js	(from https://lsetf.ng/content/capital)
09:44:39	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:36%20GMT	https://lsetf.ng/node/657	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/657	(from https://lsetf.ng/content/going-down-memory-lane)
09:44:40	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:37%20GMT	https://lsetf.ng/file/going-down-memory-lane-learning-history-manufacturing-nigeria-2pdf	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/going-down-memory-lane-learning-history-manufacturing-nigeria-2pdf	(from https://lsetf.ng/content/going-down-memory-lane)
09:44:41	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:38%20GMT	https://lsetf.ng/user/login?destination=file/972	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login432d.html	(from https://lsetf.ng/content/going-down-memory-lane)
09:44:42	388345/388345	---M--	200	added ('OK')	application/pdf	date:Thu,%2018%20Oct%202018%2008:38:07%20GMT	https://lsetf.ng/sites/default/files/GOING%20DOWN%20THE%20MEMORY%20LANE%20-%20LEARNING%20FROM%20THE%20HISTORY%20OF%20MANUFACTURING%20IN%20NIGERIA%20(2).pdf	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/GOING%20DOWN%20THE%20MEMORY%20LANE%20-%20LEARNING%20FROM%20THE%20HISTORY%20OF%20MANUFACTURING%20IN%20NIGERIA%20(2).pdf	(from https://lsetf.ng/content/going-down-memory-lane)
09:44:42	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Sep%202023%2008:44:39%20GMT	https://lsetf.ng/node/208	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/node/208	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:43	45178/45178	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202016%2015:35:10%20GMT	https://lsetf.ng/sites/all/modules/lightbox2/js/lightbox.js?1695025894	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/all/modules/lightbox2/js/lightbox2598.js	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:43	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:40%20GMT	https://lsetf.ng/file/lsetfswot-01jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-01jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:44	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:41%20GMT	https://lsetf.ng/user/login?destination=file/357	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login44f2.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:44	23136/23136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:08:40%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-01.jpg?itok=ZpQ4uUEi	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-0152d5.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:45	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:42%20GMT	https://lsetf.ng/file/lsetfswot-02jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-02jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:45	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:42%20GMT	https://lsetf.ng/user/login?destination=file/358	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login8e26.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:45	46587/46587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:10:12%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-02.jpg?itok=3VAA-eQS	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-02037c.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:46	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:43%20GMT	https://lsetf.ng/file/lsetfswot-03jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-03jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:47	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:43%20GMT	https://lsetf.ng/user/login?destination=file/359	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/loginddf0.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:48	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:45%20GMT	https://lsetf.ng/file/lsetfswot-04jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-04jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:48	60075/60075	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:12:23%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-03.jpg?itok=WfT9xvkp	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-0335f8.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:48	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:45%20GMT	https://lsetf.ng/user/login?destination=file/360	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/loginc3c3.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:48	12385/12385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:13:19%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-04.jpg?itok=Vj_Dsz49	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-04af18.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:49	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:46%20GMT	https://lsetf.ng/file/lsetfswot-05jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-05jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:49	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:46%20GMT	https://lsetf.ng/user/login?destination=file/361	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login1eea.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:50	9827/9827	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:14:19%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-05.jpg?itok=Mvz6b_40	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-0584a8.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:50	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:47%20GMT	https://lsetf.ng/file/lsetfswot-06jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-06jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:50	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:47%20GMT	https://lsetf.ng/user/login?destination=file/362	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login0276.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:51	50656/50656	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:16:18%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-06.jpg?itok=xkwTzNtF	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-06e66e.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:51	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:48%20GMT	https://lsetf.ng/file/lsetfswot-07jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-07jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:52	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:48%20GMT	https://lsetf.ng/user/login?destination=file/363	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login593f.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:52	10055/10055	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:17:15%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-07.jpg?itok=xHxxBqbA	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-076038.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:52	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:49%20GMT	https://lsetf.ng/file/lsetfswot-08jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-08jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:53	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:50%20GMT	https://lsetf.ng/user/login?destination=file/364	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login6ee3.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:53	57596/57596	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:18:08%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-08.jpg?itok=Rr7oWQsO	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-082a0f.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:53	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:50%20GMT	https://lsetf.ng/file/lsetfswot-09jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-09jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:54	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:51%20GMT	https://lsetf.ng/user/login?destination=file/365	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login142d.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:54	10235/10235	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:18:58%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-09.jpg?itok=m7yGykgv	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-094314.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:54	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:51%20GMT	https://lsetf.ng/file/lsetfswot-10jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-10jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:55	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:52%20GMT	https://lsetf.ng/user/login?destination=file/366	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/logina77e.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:55	56893/56893	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:19:56%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-10.jpg?itok=W5eYH6Yw	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-10ef39.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:55	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:52%20GMT	https://lsetf.ng/file/lsetfswot-11jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-11jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:56	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:53%20GMT	https://lsetf.ng/user/login?destination=file/367	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/logincf96.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:56	9412/9412	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:21:12%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-11.jpg?itok=sPp1jQ3I	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-1143d1.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:57	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:54%20GMT	https://lsetf.ng/file/lsetfswot-12jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-12jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:57	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:54%20GMT	https://lsetf.ng/user/login?destination=file/368	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login652e.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:57	41998/41998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:22:07%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-12.jpg?itok=MyhsqJVU	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-124c1c.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:58	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:55%20GMT	https://lsetf.ng/file/lsetfswot-13jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-13jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:58	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:55%20GMT	https://lsetf.ng/user/login?destination=file/369	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/logind333.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:58	59939/59939	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:23:12%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-13.jpg?itok=bL-xUuRa	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-13352d.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:59	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:56%20GMT	https://lsetf.ng/file/lsetfswot-14jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-14jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:59	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:56%20GMT	https://lsetf.ng/user/login?destination=file/370	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/logindcae.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:44:59	41774/41774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:24:14%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-14.jpg?itok=SIB8PS5J	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-146c9d.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:45:00	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Sep%202023%2008:44:57%20GMT	https://lsetf.ng/file/lsetfswot-15jpg	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/file/lsetfswot-15jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:45:00	32009/32009	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202023%2008:44:57%20GMT	https://lsetf.ng/user/login?destination=file/371	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/user/login27c7.html	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
09:45:01	44087/44087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2006:25:35%20GMT	https://lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-15.jpg?itok=aYrGgYpU	C:/My%20Web%20Sites/Assignment%20webclone/lsetf.ng/sites/default/files/styles/width_800/public/LSETF_SWOT-15525e.jpg	(from https://lsetf.ng/content/creating-swot-analysis-your-business)
